MESSAGE_ID,DEALER_ID,CUSTOMER_ID,CALL_ID,DIRECTION,BODY,STATUS,SENT_AT,CREATED_AT
TXT003067,DLR004,CUS00106,,outbound,"Hi Amanda, your 2019 Toyota is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-30 20:00:00,2024-01-30 20:00:00
TXT003068,DLR005,CUS01148,CALL000555,outbound,Coastal BMW: Parts for your 2020 BMW have arrived. Call us to schedule your repair appointment.,received,2024-01-19 12:00:00,2024-01-19 12:00:00
TXT003069,DLR004,CUS00423,,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 10:00 AM. See you then!,failed,2024-01-07 09:00:00,2024-01-07 09:00:00
TXT003070,DLR004,CUS00855,CALL002767,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 4:30 PM. See you then!,sent,2024-01-07 14:00:00,2024-01-07 14:00:00
TXT003071,DLR001,CUS01300,CALL013515,outbound,Sunshine Toyota: Parts for your 2020 Ford have arrived. Call us to schedule your repair appointment.,sent,2024-01-27 11:00:00,2024-01-27 11:00:00
TXT003072,DLR003,CUS01924,,outbound,"Hi Ashley, this is Lakeland Ford. Your 2021 Toyota appointment is confirmed for January 29. Reply STOP to opt out.",delivered,2024-01-22 09:00:00,2024-01-22 09:00:00
TXT003073,DLR003,CUS00125,CALL000297,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-02 14:00:00,2024-01-02 14:00:00
TXT003074,DLR003,CUS00389,CALL002617,outbound,Hi Steven! Your 2020 Honda is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-26 09:00:00,2024-01-26 09:00:00
TXT003075,DLR002,CUS00401,CALL010649,inbound,"Hi Carlos, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-01 11:00:00,2024-01-01 11:00:00
TXT003076,DLR003,CUS01098,,outbound,Hi Rachel! Your 2021 Honda is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-09 11:00:00,2024-01-09 11:00:00
TXT003077,DLR001,CUS01017,CALL008814,inbound,"Hi Mark, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-27 17:00:00,2024-01-27 17:00:00
TXT003078,DLR005,CUS00464,CALL011914,inbound,"Hi Nicole, this is Coastal BMW. Your 2022 Ford appointment is confirmed for January 24. Reply STOP to opt out.",delivered,2024-01-20 18:00:00,2024-01-20 18:00:00
TXT003079,DLR004,CUS00844,,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 3:00 PM. See you then!,delivered,2024-01-20 13:00:00,2024-01-20 13:00:00
TXT003080,DLR005,CUS00422,,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 2:00 PM. See you then!,delivered,2024-01-01 13:00:00,2024-01-01 13:00:00
TXT003081,DLR005,CUS00470,,outbound,"Hi Heather, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-02 09:00:00,2024-01-02 09:00:00
TXT003082,DLR003,CUS01523,,outbound,Lakeland Ford: Parts for your 2022 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-15 14:00:00,2024-01-15 14:00:00
TXT003083,DLR001,CUS01827,,outbound,Sunshine Toyota: Your 2019 Toyota has an open recall. The repair is FREE. Call us to schedule: (563) 754-2316.,delivered,2024-01-24 19:00:00,2024-01-24 19:00:00
TXT003084,DLR001,CUS00362,CALL012553,outbound,Hi Maria! Your 2020 BMW is ready for pickup at Sunshine Toyota. Please call us at your convenience.,delivered,2024-01-28 14:00:00,2024-01-28 14:00:00
TXT003085,DLR001,CUS01194,,outbound,Sunshine Toyota: Parts for your 2019 Toyota have arrived. Call us to schedule your repair appointment.,received,2024-01-01 17:00:00,2024-01-01 17:00:00
TXT003086,DLR002,CUS01444,CALL014135,outbound,Thank you for visiting Bay Area Honda! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-28 19:00:00,2024-01-28 19:00:00
TXT003087,DLR004,CUS01664,,outbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-03 13:00:00,2024-01-03 13:00:00
TXT003088,DLR005,CUS01675,CALL012069,outbound,"Hi Anthony, your 2019 Toyota is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",delivered,2024-01-08 17:00:00,2024-01-08 17:00:00
TXT003089,DLR005,CUS00679,,outbound,Hi Jason! Your 2020 Ford is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-13 19:00:00,2024-01-13 19:00:00
TXT003090,DLR001,CUS00964,,outbound,"Hi Ashley, your 2021 Toyota is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-17 11:00:00,2024-01-17 11:00:00
TXT003091,DLR003,CUS00936,CALL007976,outbound,"Hi Jennifer, your 2021 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",received,2024-01-09 10:00:00,2024-01-09 10:00:00
TXT003092,DLR005,CUS01312,,outbound,"Hi Lauren, this is Coastal BMW. Your 2020 Chevrolet appointment is confirmed for January 26. Reply STOP to opt out.",delivered,2024-01-19 15:00:00,2024-01-19 15:00:00
TXT003093,DLR003,CUS01598,,outbound,Hi Jessica! Your 2021 Toyota is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-18 20:00:00,2024-01-18 20:00:00
TXT003094,DLR004,CUS01420,CALL003761,outbound,"Hi Melissa, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-15 10:00:00,2024-01-15 10:00:00
TXT003095,DLR005,CUS01656,,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-29 08:00:00,2024-01-29 08:00:00
TXT003096,DLR001,CUS00865,,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-01 13:00:00,2024-01-01 13:00:00
TXT003097,DLR004,CUS00252,CALL003600,outbound,"Hi Stephanie, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",received,2024-01-18 08:00:00,2024-01-18 08:00:00
TXT003098,DLR004,CUS01756,CALL003014,outbound,Hi Amanda! Your 2022 BMW is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-04 12:00:00,2024-01-04 12:00:00
TXT003099,DLR001,CUS00946,,outbound,Sunshine Toyota: Parts for your 2021 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-05 10:00:00,2024-01-05 10:00:00
TXT003100,DLR005,CUS00479,,outbound,"Hi Steven, this is Coastal BMW. Your 2019 Toyota appointment is confirmed for January 26. Reply STOP to opt out.",delivered,2024-01-25 13:00:00,2024-01-25 13:00:00
TXT003101,DLR003,CUS00764,CALL004229,outbound,"Hi Nicole, your 2020 Honda is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-27 13:00:00,2024-01-27 13:00:00
TXT003102,DLR005,CUS00006,CALL000626,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 11:00 AM. See you then!,delivered,2024-01-14 13:00:00,2024-01-14 13:00:00
TXT003103,DLR004,CUS01462,CALL013186,outbound,"Hi Lauren, this is Gulf Coast Chevrolet. Your 2019 Ford appointment is confirmed for January 18. Reply STOP to opt out.",failed,2024-01-13 17:00:00,2024-01-13 17:00:00
TXT003104,DLR004,CUS00860,CALL005523,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 2:00 PM. See you then!,delivered,2024-01-19 12:00:00,2024-01-19 12:00:00
TXT003105,DLR005,CUS00346,CALL002623,outbound,Coastal BMW: Your 2020 Honda has an open recall. The repair is FREE. Call us to schedule: (410) 860-8859.,delivered,2024-01-06 14:00:00,2024-01-06 14:00:00
TXT003106,DLR004,CUS01364,CALL001757,inbound,Gulf Coast Chevrolet: Parts for your 2019 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-29 09:00:00,2024-01-29 09:00:00
TXT003107,DLR005,CUS01535,,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,received,2024-01-16 08:00:00,2024-01-16 08:00:00
TXT003108,DLR001,CUS01566,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 3:00 PM. See you then!,sent,2024-01-05 08:00:00,2024-01-05 08:00:00
TXT003109,DLR002,CUS00317,,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 11:00 AM. See you then!,sent,2024-01-14 09:00:00,2024-01-14 09:00:00
TXT003110,DLR002,CUS01825,,outbound,Bay Area Honda: Parts for your 2019 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-13 20:00:00,2024-01-13 20:00:00
TXT003111,DLR004,CUS01868,CALL011446,outbound,"Hi Jessica, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-26 15:00:00,2024-01-26 15:00:00
TXT003112,DLR002,CUS00948,CALL013742,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 2:00 PM. See you then!,delivered,2024-01-30 19:00:00,2024-01-30 19:00:00
TXT003113,DLR001,CUS01494,CALL013567,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 3:30 PM. See you then!,sent,2024-01-13 13:00:00,2024-01-13 13:00:00
TXT003114,DLR001,CUS00178,CALL012443,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 9:00 AM. See you then!,delivered,2024-01-06 15:00:00,2024-01-06 15:00:00
TXT003115,DLR002,CUS01239,CALL000121,outbound,"Hi William, this is Bay Area Honda. Your 2019 Toyota appointment is confirmed for January 24. Reply STOP to opt out.",delivered,2024-01-18 13:00:00,2024-01-18 13:00:00
TXT003116,DLR004,CUS00484,,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 9:30 AM. See you then!,delivered,2024-01-18 11:00:00,2024-01-18 11:00:00
TXT003117,DLR004,CUS01774,,outbound,"Hi Ashley, your 2022 BMW is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-25 16:00:00,2024-01-25 16:00:00
TXT003118,DLR001,CUS00917,,inbound,"Hi Brian, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-22 15:00:00,2024-01-22 15:00:00
TXT003119,DLR001,CUS01507,,inbound,Sunshine Toyota: Your 2019 BMW has an open recall. The repair is FREE. Call us to schedule: (710) 820-7420.,delivered,2024-01-06 19:00:00,2024-01-06 19:00:00
TXT003120,DLR003,CUS00168,CALL002688,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-18 09:00:00,2024-01-18 09:00:00
TXT003121,DLR003,CUS01922,,outbound,Hi Maria! Your 2022 Toyota is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-29 10:00:00,2024-01-29 10:00:00
TXT003122,DLR002,CUS01936,,inbound,"Hi Amanda, this is Bay Area Honda. Your 2021 Honda appointment is confirmed for February 04. Reply STOP to opt out.",failed,2024-01-28 14:00:00,2024-01-28 14:00:00
TXT003123,DLR003,CUS01015,,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,sent,2024-01-19 10:00:00,2024-01-19 10:00:00
TXT003124,DLR002,CUS00477,,outbound,"Hi Mark, this is Bay Area Honda. Your 2022 Honda appointment is confirmed for January 16. Reply STOP to opt out.",delivered,2024-01-15 19:00:00,2024-01-15 19:00:00
TXT003125,DLR002,CUS00498,CALL004617,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 2:30 PM. See you then!,sent,2024-01-03 16:00:00,2024-01-03 16:00:00
TXT003126,DLR001,CUS00678,,outbound,Sunshine Toyota: Parts for your 2021 BMW have arrived. Call us to schedule your repair appointment.,failed,2024-01-09 18:00:00,2024-01-09 18:00:00
TXT003127,DLR002,CUS01165,,inbound,Thank you for visiting Bay Area Honda! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-27 20:00:00,2024-01-27 20:00:00
TXT003128,DLR003,CUS00944,CALL010519,inbound,"Hi Nicole, this is Lakeland Ford. Your 2019 Ford appointment is confirmed for January 20. Reply STOP to opt out.",delivered,2024-01-14 16:00:00,2024-01-14 16:00:00
TXT003129,DLR002,CUS01270,CALL003015,outbound,Hi Melissa! Your 2019 BMW is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-24 20:00:00,2024-01-24 20:00:00
TXT003130,DLR005,CUS01659,,outbound,Hi William! Your 2021 BMW is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-13 15:00:00,2024-01-13 15:00:00
TXT003131,DLR005,CUS01282,,outbound,"Hi Lauren, your 2019 Chevrolet is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",sent,2024-01-20 14:00:00,2024-01-20 14:00:00
TXT003132,DLR005,CUS01220,CALL005554,outbound,Hi Heather! Your 2021 Ford is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-04 15:00:00,2024-01-04 15:00:00
TXT003133,DLR004,CUS01668,CALL007960,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 10:00 AM. See you then!,delivered,2024-01-10 09:00:00,2024-01-10 09:00:00
TXT003134,DLR005,CUS01147,,outbound,Hi Michael! Your 2021 Honda is ready for pickup at Coastal BMW. Please call us at your convenience.,sent,2024-01-04 10:00:00,2024-01-04 10:00:00
TXT003135,DLR001,CUS01011,,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-24 20:00:00,2024-01-24 20:00:00
TXT003136,DLR002,CUS00222,CALL010570,outbound,Hi Stephanie! Your 2019 Chevrolet is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-22 12:00:00,2024-01-22 12:00:00
TXT003137,DLR002,CUS01205,CALL011037,outbound,"Hi Robert, your 2020 BMW is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",received,2024-01-03 15:00:00,2024-01-03 15:00:00
TXT003138,DLR005,CUS00187,,inbound,"Hi Michael, your 2020 Toyota is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",failed,2024-01-25 15:00:00,2024-01-25 15:00:00
TXT003139,DLR001,CUS01363,CALL013626,outbound,Sunshine Toyota: Your 2022 Honda has an open recall. The repair is FREE. Call us to schedule: (852) 809-7230.,delivered,2024-01-30 09:00:00,2024-01-30 09:00:00
TXT003140,DLR003,CUS00707,CALL001180,outbound,"Hi Brian, this is Lakeland Ford. Your 2021 Chevrolet appointment is confirmed for January 24. Reply STOP to opt out.",delivered,2024-01-17 20:00:00,2024-01-17 20:00:00
TXT003141,DLR003,CUS00581,,outbound,Lakeland Ford: Your 2022 Ford has an open recall. The repair is FREE. Call us to schedule: (318) 629-3652.,delivered,2024-01-11 08:00:00,2024-01-11 08:00:00
TXT003142,DLR005,CUS00355,,outbound,"Hi Anthony, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-04 09:00:00,2024-01-04 09:00:00
TXT003143,DLR003,CUS01550,CALL006473,outbound,Reminder: Your service appointment at Lakeland Ford is tomorrow at 11:30 AM. See you then!,delivered,2024-01-16 16:00:00,2024-01-16 16:00:00
TXT003144,DLR001,CUS01280,,outbound,"Hi Heather, your 2022 Honda is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",sent,2024-01-16 18:00:00,2024-01-16 18:00:00
TXT003145,DLR002,CUS01578,CALL014981,inbound,Bay Area Honda: Parts for your 2020 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-06 20:00:00,2024-01-06 20:00:00
TXT003146,DLR005,CUS01399,CALL007987,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-08 20:00:00,2024-01-08 20:00:00
TXT003147,DLR003,CUS01610,,outbound,"Hi Heather, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",received,2024-01-26 09:00:00,2024-01-26 09:00:00
TXT003148,DLR004,CUS01397,CALL013318,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 11:30 AM. See you then!,delivered,2024-01-02 15:00:00,2024-01-02 15:00:00
TXT003149,DLR002,CUS00086,CALL014756,outbound,Bay Area Honda: Parts for your 2021 Toyota have arrived. Call us to schedule your repair appointment.,delivered,2024-01-18 18:00:00,2024-01-18 18:00:00
TXT003150,DLR005,CUS01762,,outbound,"Hi Lauren, this is Coastal BMW. Your 2020 Honda appointment is confirmed for January 06. Reply STOP to opt out.",delivered,2024-01-01 13:00:00,2024-01-01 13:00:00
TXT003151,DLR001,CUS00884,,outbound,Sunshine Toyota: Your 2020 BMW has an open recall. The repair is FREE. Call us to schedule: (847) 945-5948.,sent,2024-01-05 20:00:00,2024-01-05 20:00:00
TXT003152,DLR005,CUS01078,,outbound,"Hi Danielle, this is Coastal BMW. Your 2022 BMW appointment is confirmed for January 26. Reply STOP to opt out.",delivered,2024-01-21 17:00:00,2024-01-21 17:00:00
TXT003153,DLR001,CUS00605,CALL013018,outbound,Sunshine Toyota: Your 2022 Ford has an open recall. The repair is FREE. Call us to schedule: (673) 287-8980.,received,2024-01-05 18:00:00,2024-01-05 18:00:00
TXT003154,DLR005,CUS01931,,outbound,Hi Carlos! Your 2019 BMW is ready for pickup at Coastal BMW. Please call us at your convenience.,failed,2024-01-12 14:00:00,2024-01-12 14:00:00
TXT003155,DLR004,CUS01718,CALL004962,outbound,"Hi Jessica, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-03 15:00:00,2024-01-03 15:00:00
TXT003156,DLR004,CUS01316,CALL011303,outbound,"Hi Amber, this is Gulf Coast Chevrolet. Your 2019 Chevrolet appointment is confirmed for January 08. Reply STOP to opt out.",delivered,2024-01-06 10:00:00,2024-01-06 10:00:00
